feature,delta_value,p_value,corrected_p_value
COMT,-44.95,0.02804229123928648,0.9358134096385307
LITAF,-44.90499999999999,0.028339851257560923,0.9358134096385307
ATP6V1E1,-41.160000000000025,0.01697029363017236,0.9358134096385307
NDUFB10,-40.80000000000001,0.023635101982833903,0.9358134096385307
EMC10,-40.72999999999999,0.006228444663865004,0.9358134096385307
MRFAP1,-40.49500000000006,0.030499933305286137,0.9358134096385307
ATP6V0C,-39.49000000000004,0.009937193010128903,0.9358134096385307
CNDP2,-39.225,0.04143052999531741,0.9358134096385307
ASAH1,-38.37499999999999,0.033140341685836995,0.9358134096385307
GIPC1,-38.225000000000065,0.01815299976697282,0.9358134096385307
TNFRSF10B,-36.58000000000001,0.018981013466882187,0.9358134096385307
NDUFA11,-35.16500000000008,0.03114249757290781,0.9358134096385307
CD276,-34.33999999999999,0.005081500936720596,0.9358134096385307
SLC39A1,-34.28000000000007,0.015148979523528179,0.9358134096385307
HEXA,-34.28,0.02745524242192374,0.9358134096385307
NUCB1,-33.974999999999994,0.025757277956698774,0.9358134096385307
BLVRA,-32.72499999999998,0.032462538074721485,0.9358134096385307
RHOB,-32.39500000000001,0.005081500936720596,0.9358134096385307
SLC6A8,-32.165000000000006,0.012591699970503684,0.9358134096385307
TMED3,-32.08500000000001,0.02745524242192374,0.9358134096385307
MDM2,-31.660000000000007,0.0019336379020045312,0.9358134096385307
NOMO1,-31.474999999999987,0.044852220572255456,0.9358134096385307
IGFBP2,-29.285,0.026033802017270895,0.9358134096385307
SLC39A6,-28.980000000000008,0.009133398982883907,0.9358134096385307
MYH10,-28.61,0.02312888738756597,0.9358134096385307
RCN2,-28.27499999999999,0.022144640566891412,0.9358134096385307
SCARB1,-27.91500000000001,0.039804283783925594,0.9358134096385307
TRAF4,-25.675000000000004,0.026033802017270895,0.9358134096385307
DDA1,-25.659999999999997,0.005081500936720596,0.9358134096385307
TMED4,-25.619999999999976,0.03348376158177895,0.9358134096385307
SARAF,-25.495000000000047,0.02745524242192374,0.9358134096385307
PDXDC1,-25.115,0.035246877265629716,0.9358134096385307
ISCU,-24.945000000000007,0.00334137321765258,0.9358134096385307
MRPL28,-24.924999999999997,0.009470491327320755,0.9358134096385307
DAG1,-24.065000000000005,0.012445374697815186,0.9358134096385307
HAGH,-23.61499999999999,0.010178139541293194,0.9358134096385307
SEC11C,-23.390000000000008,0.03901168331216344,0.9358134096385307
ABHD12,-23.365000000000016,0.01119475159492185,0.9358134096385307
CDIPT,-23.310000000000016,0.007417825069621561,0.9358134096385307
AKT2,-22.684999999999995,0.017356789412701256,0.9358134096385307
CXXC5,-22.370000000000005,0.022144640566891412,0.9358134096385307
MSI2,-22.165000000000013,0.03823252870130061,0.9358134096385307
PTP4A1,-21.870000000000005,0.03746664448133562,0.9358134096385307
C5orf15,-21.815000000000012,0.016779893484123967,0.9358134096385307
PTGFRN,-21.54,0.012888926982568175,0.9358134096385307
PLEKHJ1,-21.139999999999993,0.03383022127563643,0.9358134096385307
SLC35B2,-21.134999999999977,0.03417974167001855,0.9358134096385307
SNRNP25,-21.025000000000006,0.009133398982883907,0.9358134096385307
FAM234A,-20.884999999999973,0.02687882616560587,0.9358134096385307
ISOC2,-20.485,0.0367138563627041,0.9358134096385307
EPDR1,-20.075000000000003,0.017356789412701256,0.9358134096385307
WBP1,-19.664999999999985,0.018981013466882187,0.9358134096385307
SCARB2,-19.384999999999984,0.029248908097626695,0.9358134096385307
SPP1,-18.710000000000004,0.029248908097626695,0.9358134096385307
PLXND1,-17.949999999999996,0.042264532429497424,0.9358134096385307
APOBEC3C,-17.915000000000003,0.02312888738756597,0.9358134096385307
NME3,-17.705000000000016,0.033140341685836995,0.9358134096385307
STAT3,-17.45000000000001,0.01775098289587564,0.9358134096385307
TM9SF2,-17.404999999999994,0.035246877265629716,0.9358134096385307
