feature,delta_value,p_value,corrected_p_value
SDR39U1_94106,-19.284999999999997,0.015611621964032835,1.0
GPR137_77017,-19.22,0.01815299976697282,1.0
POMT2_12576,-19.155,0.016994901884515398,1.0
GTF2H3_4170,-19.104999999999997,0.0921488202586842,1.0
MDM4_52155,-19.09,0.3823347930161517,1.0
VEZT_26754,-19.07499999999999,0.0026623584822845735,1.0
RPS20_3044,-19.039999999999992,0.03438320132331535,1.0
CCDC66_52978,-19.03500000000001,0.0065205538031506555,1.0
DNM2_24543,-19.009999999999998,0.09131641967934546,1.0
PAM16_103050,-18.97,0.09569390835163932,1.0
ENOSF1_38254,-18.900000000000006,0.0055741160856760475,1.0
TOR2A_55679,-18.89,0.002873508064029838,1.0
YPEL3_88755,-18.879999999999995,0.23493918664647007,1.0
FAM217B_59904,-18.870000000000005,0.10909564906479674,1.0
ZNF195_18679,-18.82,0.03532536815128299,1.0
SRP14_69150,-18.795,0.1400528908157309,1.0
RTN2_13257,-18.79,0.07524199585662011,1.0
CA5BP1_5845,-18.785000000000004,0.022913664784603733,1.0
IL17RC_36970,-18.75,0.025644410087495493,1.0
AP1G2_127893,-18.75,0.08153527634792651,1.0
RPS6_57294,-18.68,0.07188029662900162,1.0
MAFG-AS1_58430,-18.644999999999996,0.023666198842383638,1.0
HTATIP2_26971,-18.545,0.05685379361224168,1.0
SUMF2_30102,-18.535000000000004,0.07808089265179328,1.0
PDE4DIP_69509,-18.534999999999997,0.29679853611091245,1.0
TP53I13_103375,-18.519999999999996,0.23718212516830817,1.0
APLP2_66782,-18.515000000000008,0.30011979704409164,1.0
SMIM4_61367,-18.515,0.054753163979291856,1.0
RPL6_4676,-18.475,0.09513506488601675,1.0
NFRKB_109663,-18.44,0.02269792319956866,1.0
SDR39U1_58516,-18.434999999999995,0.019230045384488248,1.0
PLEKHM2_56404,-18.42,0.2701445097316547,1.0
AC084018.1_118648,-18.42,0.05556635405933257,1.0
OFD1_3196,-18.349999999999998,0.073763019606346,1.0
SBF1_72459,-18.314999999999998,0.1370471643884804,1.0
WDR27_18122,-18.305000000000007,0.06824265303041921,1.0
DNAJC16_18625,-18.305000000000007,0.13337439923281155,1.0
NR1H3_537,-18.240000000000002,0.1185065125672335,1.0
FAM50A_105836,-18.220000000000006,0.09863708401308514,1.0
RASA4CP_85816,-18.18,0.03954451088278279,1.0
MECR_25564,-18.15,0.02961093914154737,1.0
EIF2A_100542,-18.14500000000001,0.10345076132247465,1.0
STIM2_115024,-18.129999999999995,0.10695428883027157,1.0
PLD3_71434,-18.115000000000002,0.026527990065744324,1.0
SYNGR1_80473,-18.11,0.15015221726891498,1.0
C21orf58_46168,-18.1,0.041755046983935555,1.0
