feature,delta_value,p_value,corrected_p_value
PP-121,-0.3658641614649998,0.036420913091384934,0.8385090814155618
CARBETOCIN,-0.35804665015899995,0.035793379287954605,0.8385090814155618
PHENOLSULFONPHTHALEIN,-0.352158584251,0.0395731113708141,0.8385090814155618
VU29,-0.35094784763640474,0.024499372585307284,0.8385090814155618
"1-(1,2-DIPHENYLETHYL)PIPERIDINE-(+/-)",-0.34936538737050005,0.03296395219509502,0.8385090814155618
TESTOSTERONE-UNDECANOATE,-0.34473516325810005,0.032023029970969806,0.8385090814155618
VESAMICOL,-0.33999553701600005,0.02772086742344363,0.8385090814155618
CHLOROXOQUINOLINE,-0.33978340878310004,0.040171811204109745,0.8385090814155618
DIETHYLTOLUAMIDE,-0.32985568546210003,0.0320949548664395,0.8385090814155618
BETA-GLYCEROPHOSPHORIC-ACID,-0.32690995449279997,0.034152024532142396,0.8385090814155618
MOROXYDINE,-0.324031984795,0.03394018449297751,0.8385090814155618
BEXAROTENE,-0.3214879703522,0.042176642254620804,0.8385090814155618
HA-966-(R)-(+),-0.320934813506,0.039690048315813777,0.8385090814155618
NEFOPAM,-0.3165290087394,0.04050471823240774,0.8385090814155618
"5,7-DICHLOROKYNURENIC-ACID",-0.3156988579385,0.042176642254620804,0.8385090814155618
A61603,-0.31566369124095,0.04061724475950115,0.8385090814155618
ICLAPRIM,-0.3155587682762238,0.041947352777708245,0.8385090814155618
LEVOMEPROMAZINE,-0.31202186249165,0.022890941531442426,0.8385090814155618
MONOSTEARIN,-0.307497945316,0.0427870854392104,0.8385090814155618
PF-02413873,-0.3035800488873258,0.030452733097263453,0.8385090814155618
FLINDOKALNER,-0.299813302266,0.040811543503236465,0.8385090814155618
SB-243213,-0.29682921063685813,0.03791747885329119,0.8385090814155618
MCN-5652-(+/-),-0.28864567134412294,0.029252820525499094,0.8385090814155618
MONTELUKAST,-0.28732157040135,0.0427870854392104,0.8385090814155618
CHLOROTRIANISENE,-0.28395633907710005,0.02140867949506333,0.8385090814155618
EFAPROXIRAL,-0.2829594109175,0.039330742636863876,0.8385090814155618
VANOXERINE,-0.2815537773275,0.034761326099468935,0.8385090814155618
CGP-25454A,-0.2815504568340106,0.03697085155604119,0.8385090814155618
CL-218872,-0.28028522158255004,0.04287153895828342,0.8385090814155618
SUMANIROLE,-0.27326490047635,0.020412672348896023,0.8385090814155618
NELOTANSERIN,-0.273212562993671,0.034677215936864826,0.8385090814155618
VALACICLOVIR,-0.2664468658917,0.037832910717600365,0.8385090814155618
LISINOPRIL,-0.2649442742505,0.04045088135696878,0.8385090814155618
GUACETISAL,-0.26271563035205,0.03993595131964233,0.8385090814155618
VU0357121,-0.2604627656145,0.03732899602344081,0.8385090814155618
NICERITROL,-0.25108704803890003,0.04092117073847763,0.8385090814155618
EPZ015666,-0.2483393797455805,0.02528642921029373,0.8385090814155618
VORTIOXETINE,-0.2417755984501,0.03788844246802574,0.8385090814155618
