gene_name	PANC0203_PANCREAS	NIHOVCAR3_OVARY	RT112_URINARY_TRACT	NCIN87_STOMACH	PC14_LUNG	HCC1143_BREAST	639V_URINARY_TRACT	KMRC3_KIDNEY	ONCODG1_OVARY
MRPL15	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
HERC2P2	1.18	1.16	4.17	7.26	3.45	3.1	2.63	5.19	3.7
GALE	86.33	92.31	88.18	82.19	93.33	93.33	86.84	88.89	90.91
TTC31	6.9		6.67	2.86	0.0	3.85	4.35	0.0	4.55
RPL8	2.44	3.63	4.17	4.27	2.49	2.48	2.68	3.93	3.6
GCH1	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0
FBXL6	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
MORF4L2	89.76	93.65	94.45	90.24	92.25	90.06	94.25	78.39	93.52
DTD2	88.89		90.48	88.24		88.89	100.0	100.0	
RP11-176H8.1	88.89		90.48	88.24		88.89	100.0	100.0	
TMEM129	86.42	95.16	87.74	92.94	92.64	72.73	82.35	88.03	91.7
WDR36	8.11	0.0	5.56	0.95	0.0	0.0	2.9	0.0	0.0
NEK3	0.0	0.0	0.0	2.97		0.0	1.52	1.67	0.0
POMT2	90.2	91.8	90.32	89.47	95.52	87.36	89.19	97.01	95.4
DUSP16	90.48	97.22	97.5	92.86	90.0	92.59	93.33	96.0	94.23
PARP2	0.0	0.0	0.0	0.0	0.0	16.07	10.34	0.0	27.91
RPUSD1	13.79	10.53	6.38	8.97	7.89	26.67	11.29	16.0	25.0
DDX55	4.73	3.33	2.7	2.91	3.12	4.7	2.73	2.13	0.0
PHF20L1	2.11	2.06	2.75	3.79	1.85	5.0	3.39	4.35	2.8
FKBP15	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
RAB3GAP2	10.0	5.36	13.16	9.45	6.06	11.24	8.7	9.09	7.27
LTBR	4.49	1.94	7.79	2.03	5.3	3.33	5.28	3.41	2.81
SNRPG	89.14	93.66	90.62	91.51	90.55	92.52	90.35	93.15	92.13
WDR91	0.0	4.35	0.0	0.0	0.0	0.0	0.0	1.71	0.0
C19orf54	88.89		76.92	74.19	68.57	57.89	81.82	75.0	
GMIP	88.89		76.92	74.19	68.57	57.89	81.82	75.0	
CRTC1	14.89	29.17	13.33	13.73	5.56	5.56	15.38	19.23	16.22
NUP88	100.0	100.0	100.0	100.0	100.0	99.17	100.0	100.0	99.34
SPC24	45.52	19.81	22.22	36.99	21.57	30.16	31.1	28.21	22.66
NUP107	100.0	100.0	100.0	100.0	100.0	99.74	100.0	100.0	100.0
PSMD10	84.76	78.46	91.44	87.14	83.22	87.5	94.0	88.46	75.05
DVL1	0.0	0.0	0.0	0.0	1.87	0.0	0.0	0.0	0.0
NLRC5	1.67			1.03	0.0	0.0	0.0	0.97	
CSPP1	66.67	66.67	68.75	78.12	64.29	65.0	69.7	61.29	81.25
ZRSR2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ECHDC1	12.5	2.08	3.33	11.02	5.71		9.38	9.52	5.19
PLTP		99.04		98.2	96.8		96.3		98.62
RP11-206L10.2	8.26	0.0	0.0	3.54	0.0	9.24	0.0	0.0	0.0
BMP2K	0.0	0.0		0.0	0.0		0.0	0.0	0.0
AREL1	94.68	100.0	97.62	96.53	100.0	93.41	98.11	100.0	100.0
DOCK6	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
GPR125	100.0	100.0	100.0	100.0	96.92	94.44	100.0	100.0	100.0
CTD-3214H19.4	0.0	0.0	2.7	2.15	0.0	0.0	0.0	2.38	2.78
STXBP2	0.0	0.0	2.7	2.15	0.0	0.0	0.0	2.38	2.78
TGFBR1	100.0	100.0	100.0	96.39	100.0	100.0	91.18	95.28	100.0
LL22NC03-80A10.6	100.0	100.0	100.0	100.0	100.0	90.38	100.0		100.0
GIGYF2	0.0	0.0	0.0	1.05	5.71	9.09	0.0	0.0	3.12
SET	1.06	0.54	0.26	0.75	0.06	0.45	0.36	0.34	0.44
DDX31	26.83	18.75	11.76	8.33	20.0	28.57	5.26	53.85	10.0
EIF1	2.95	1.24	2.57	2.6	3.08	6.37	4.41	3.24	4.74
ZNRF1	96.83	100.0	96.77	100.0	97.26	95.45	97.3	100.0	98.39
STAT6	5.47	13.64	8.37	5.9	5.36	15.38	0.0	2.94	
ZNF761	18.18		13.79	17.54	16.13	27.27	21.74	13.33	17.65
PRMT1	16.0	9.09	16.67	20.87	15.07	17.74	26.92	11.76	12.5
KCTD7	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
RABGEF1	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
DSCR3	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	98.38
PKD1	2.63	0.0	0.0	3.85	0.0	1.16	2.41	1.9	1.67
MAP3K12	70.27	30.77		36.36	35.29	47.5	37.21	48.15	50.0
PHYH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BLM	8.16	0.0	1.59	6.67	0.0	4.69	0.0	0.0	6.06
RPL7	7.29	0.89	5.8	3.83	3.85	3.16	5.12	4.48	4.21
RNF25	10.0	10.26	15.38	1.67	9.09	0.0	0.0	0.0	9.8
USP15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PLCB2	43.33	47.37	50.0	41.59	56.52	39.34	2.94	100.0	50.0
ULK3	43.33	47.37	50.0	41.59	56.52	39.34	2.94	100.0	50.0
AC012146.7					22.22		20.83		
TNFRSF10D	100.0	100.0		100.0	100.0	100.0	100.0	100.0	100.0
IMPA1	95.12	96.0	95.59	96.72	100.0	91.75	96.7	90.74	92.22
EXOC3	38.46	70.0	22.73	59.09	32.0	37.68	38.1	33.33	52.63
DYNC1LI2	0.0	0.38	0.49	0.37	0.0	0.0	0.0	0.0	0.28
ROCK2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MKNK1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCNL2	30.3	55.1	47.06	20.0	42.86	45.71	22.22		56.52
PRAF2		6.25	8.33		6.06	15.38	3.96	1.37	4.08
ADCY9		0.0		0.0		0.0	0.0	0.0	
CEP78	88.89	86.67	92.31	86.49	93.33		91.3		89.47
PRDM15	3.57	5.08	2.94	6.67	6.25	7.69	7.14		2.6
MKNK1			2.44	0.0	0.0	0.0	0.0		0.0
CENPE	100.0	100.0	100.0	100.0	100.0	100.0	100.0		100.0
SPPL2B	1.11	1.69	0.93	1.2	0.0	0.0	1.2	0.0	0.0
MYL6	35.54	29.68	24.73	44.77	18.38	71.01	56.09	18.33	31.06
EMP3	90.01				94.04	100.0	91.38	98.92	
CARS	89.06	91.95	94.44	90.59	88.54	85.07	90.7	87.5	86.74
ZMAT2	89.35	100.0	95.93	93.57	97.93	89.62	97.73	95.96	94.92
CHD4	1.07	0.45	0.53	0.65	0.44	0.55	0.34	0.35	0.66
FCGRT	2.91	0.0		0.0	0.0	2.94	1.89	0.44	2.52
NUP160	0.72	1.08	0.0	1.21	0.0	1.35	1.02	0.0	0.43
SLC12A4	0.0	0.0	1.52	0.68	0.0	0.0	2.04	0.44	0.0
ALS2	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
KIF16B	5.56		4.55	1.72	0.0	3.85	4.0	0.0	0.0
SGCB	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0
CDAN1	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
HEATR6	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
TEX2	6.52	0.0	0.0	6.25	0.0	4.65	2.86	8.7	3.51
RNH1	25.0	54.95	39.81	18.46	22.22	60.0	47.02	41.26	37.93
CLP1	93.44	100.0	100.0	96.26	97.5	100.0	96.3	100.0	97.22
NDST2	100.0	94.59	100.0	90.41	100.0	100.0	100.0	85.0	95.35
PHC1P1	8.33	0.0	12.0	5.56	5.13	11.54	7.55	8.7	3.12
GLS	92.45		100.0	98.33		100.0	100.0	100.0	
IRGQ			0.0	14.29		0.0	0.0	0.0	0.0
CEP152	0.0	0.0	0.0	2.17	0.0	0.0	0.0		0.0
PER1	90.0			100.0	87.8	100.0			100.0
FAM134C	0.0	0.0	2.61	4.0	3.45	0.0	0.0	1.04	2.0
PARP3	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
CNOT1	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
SENP5	10.0	7.81	19.35	10.96	5.13	7.84	7.02	19.35	10.81
TTLL4	30.16	8.57	22.06	18.67	13.43	24.74	27.94	20.0	14.58
RAD52	89.66		100.0	90.0	94.74	96.3	87.1		88.24
CEP152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TTBK2	0.0		0.0	0.0	0.0	0.0	6.67	0.0	0.0
DIAPH3	100.0	100.0	100.0	100.0	100.0	100.0	97.62	100.0	100.0
CD44	41.23	60.0	71.93	59.41	29.6	36.36	1.35	0.9	20.0
FANCE	35.29	0.0	15.38	0.0	0.0	13.79	18.75		30.77
PTGR1	19.0	8.87		8.77	9.84	6.74	11.71	9.52	7.57
AC024560.3	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
RRP7B	93.65	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
BRD1	13.64		7.14	40.0	5.88	7.41	7.14	17.65	18.18
RB1	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
CDC26	3.28	7.55	1.4	3.6	2.65	5.41	1.14	5.26	4.55
RPL13A	100.0		100.0	100.0	100.0	100.0	100.0		100.0
POGZ	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
PHTF1	3.7	0.0	0.0	2.22	0.0	0.0	0.0	5.41	0.0
PGAP3	100.0	100.0	100.0	93.5	100.0	100.0	100.0	100.0	100.0
TMEM14B	1.04	0.0	0.0	0.0	0.0	0.79	0.6	0.0	0.0
RP11-640M9.2		0.0	0.0	0.0	0.0	0.0	10.34	0.0	0.0
GTF2I	7.89	2.88	2.81	2.15	3.56	17.02	3.28	7.46	5.13
CTD-3018O17.3	95.45		96.67	95.52	93.55	100.0	94.74		100.0
PAFAH1B3	95.45		96.67	95.52	93.55	100.0	94.74		100.0
COG2	2.47	1.22	2.9	2.61	2.27	2.5	1.82	1.45	1.04
LRRC23	71.43	58.82	72.73	60.61	56.0			88.57	61.43
PIP5K1A	0.85	2.21	2.08	0.88	1.15	3.53	2.08	1.59	1.52
ETFDH	2.22	4.76	0.0	2.63	2.04	8.33	2.22	7.89	10.0
FAM65A	1.25	0.0	0.0	0.56	0.0	1.67	0.79	0.0	0.0
VAMP3	0.41	1.25	0.8	1.39	0.35	0.47	0.52	1.31	0.77
FCF1	0.0	0.36	0.0	0.21	0.0	0.0	0.4	0.0	0.32
ADAR	100.0	98.68	98.6	99.15	98.45	98.73	99.29	99.65	98.41
ANKS6	94.29	100.0	97.01	83.96	85.44	93.85	100.0	91.43	86.17
MTF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0
OTUD4	82.26	84.48	69.7	74.36	88.06	76.47	77.94	88.33	73.08
GALNT6	0.0	0.0	2.94	0.89	0.0	0.0	0.0	0.0	1.94
C2CD3	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
PPIP5K1	0.0	0.0	3.12	4.55	11.54	0.0	7.69		0.0
ARHGAP21	1.16	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0
LMF1	100.0	100.0	100.0	91.61	100.0	100.0	100.0	100.0	100.0
DUS3L	67.5	46.15	57.69	57.69	50.0	50.0	77.78	73.33	50.0
CCDC51		75.86		80.95	73.68		79.17		63.04
ZFAT	0.0	0.0		0.0	0.0	0.0	0.0		0.0
FLNA	1.63	0.62	1.35	0.84	0.81	3.74	2.59	0.94	0.56
SDR39U1	0.0	0.0	0.0	0.0	7.14	0.0	0.0	0.0	0.0
PIK3R1	0.0		4.35	1.02			0.0	3.85	7.69
POLG	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
RHBDF1	90.91	100.0	100.0	97.19	94.2	92.77	100.0	100.0	100.0
RTTN	0.0		0.0	0.0	0.0	0.0	0.0		
MCOLN1	0.0	0.0	3.85	0.93	0.0	0.0	1.54	0.0	0.0
BRCC3	1.03	0.0	7.84	0.57	0.0	2.0	0.84	6.45	1.41
CLPX	90.14	100.0	93.67	94.15	90.77	86.96	95.49	100.0	88.46
MTMR14	12.0	0.0	6.06	12.0	5.0	10.61	15.62		16.0
DLST	96.0	93.72	100.0	92.05	97.58	97.78	97.41	97.14	94.91
MTF2	2.38	0.0	1.96	1.98	0.0	3.57	0.0	0.0	1.56
KIAA0391	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
SLC9B2				100.0			100.0		100.0
CCDC51	100.0	88.89	100.0	91.11	86.84	100.0	89.8	87.5	79.76
ABHD3	12.64	11.76	1.79	6.56	12.2	7.69	8.89	11.11	9.68
RRP1B	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
CNNM2	0.0			2.86	0.0	0.0	0.0	0.0	0.0
TTC13	100.0	100.0	100.0	100.0		100.0	100.0	100.0	100.0
MAP4K5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SYVN1	86.96	80.0	100.0	90.32	100.0	83.33	100.0		100.0
LRRC16A	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0
PLBD2	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
UNC119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SMTN	91.8	100.0	75.0	87.05	82.11	67.93	67.97	97.93	89.47
CPSF3L	4.38	1.93	1.68	2.87	1.06	1.49	1.62	0.0	2.02
CEP55	2.2	2.26	2.66	1.6	2.03	6.42	2.59	0.0	2.07
UBXN2A	95.38	100.0	100.0	100.0	100.0	91.25	100.0	100.0	100.0
TRAF7	95.64	91.28	93.62	87.86	90.62	90.7	90.05	88.24	93.05
GOLGA8B	0.0	0.0	0.0	0.0	0.0	2.04	0.0	0.0	2.33
MRM1	100.0		100.0	100.0	100.0		100.0		100.0
TARDBP	100.0	95.7	100.0	100.0	100.0	77.78	100.0	100.0	87.6
LDHB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TPP2	7.25	0.0	1.9	4.05	0.96	4.12	4.42	1.22	1.27
LPHN1	6.67	0.0	4.65	2.4	2.63	2.86	1.68	2.86	2.04
TNKS1BP1	5.26	2.02	2.8	2.83	1.3	1.9	2.78	2.36	2.03
UBA1	100.0	81.25	77.78	76.0		100.0	80.0	73.33	65.38
FIZ1	0.0		13.64	10.61	14.04	0.0	0.0	0.0	0.0
EDEM3	2.5	2.86	0.0	0.93	0.0	0.0	0.0	0.0	3.23
GABPB1	15.38	18.18	11.11	9.02	11.11	5.26	13.89	8.57	14.49
CDK20	0.0	7.41	0.0	8.75	2.38	8.7	5.26	5.13	5.13
GDAP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WDR25	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	86.67
EXOC2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VWA8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RGPD5	6.19	2.99	7.5	0.0	0.0	2.2	3.8	4.17	4.39
FBXO41	100.0	100.0	100.0	100.0	100.0	100.0	100.0		100.0
PLXNA3	0.0	9.09	0.0	7.92	7.79	9.8	0.0	6.35	10.0
TCTN3	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NBPF3	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0
LACTB2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.69	0.93
COL18A1	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
XRCC1	13.1	1.15	3.55	2.62	4.35	2.84	4.2	1.49	3.36
THUMPD2	1.71	1.54	2.08	1.83	0.0	1.11	0.0	2.63	1.61
NUP188	1.01	0.99	0.0	0.57	0.0	0.0	0.0	0.0	1.21
COPS7B	2.16	0.71	2.27	2.99	4.24	4.35	3.09	2.22	3.2
NRD1	1.1	1.12	0.97	1.88	0.88	1.57	1.6	1.04	0.85
CNEP1R1	16.19	18.52	7.27	5.83	0.0	3.39	4.08	2.91	13.16
FBXW8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3
DTX3	38.18	35.82			33.33	35.35	41.25		39.78
DPP9	97.7	100.0	95.74	96.88	100.0	96.34	98.56	96.43	98.08
ZBED4	0.0	0.0	0.0	1.5	0.0	0.0	7.14	0.0	10.71
AC011330.5	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
RNF213	0.67	3.45	7.69	5.78	2.97	3.45	5.26	1.9	4.23
C4orf46	9.76	3.33	4.44	0.88	2.94	2.63	1.32	6.67	5.26
VLDLR		100.0	92.31	100.0	100.0	100.0	100.0	95.64	96.2
SOS1	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
PACRGL	0.0	0.0	0.0	0.0	0.0	3.33	0.0	0.0	0.0
ACSF2	97.06	100.0	98.02	100.0	100.0	100.0	100.0	100.0	100.0
KIAA1109	0.0	0.0	0.0	2.13	0.0	0.0	0.0	0.0	0.0
PCBP1-AS1	40.74	35.71	70.0	34.09	33.33		27.27	12.5	27.03
DARS2	3.96	4.29	1.82	1.75	1.23	3.38	1.4	4.44	4.83
UBAP2L	2.86	0.0	1.67	0.47	0.0	2.63	0.0	0.0	1.9
MBD6	22.22	14.1	14.81	16.55	15.0	24.0	11.63	20.0	19.48
SYT1	22.22	14.1	14.81	16.55	15.0	24.0	11.63	20.0	19.48
PHF1	47.37	61.19	65.0	53.85	61.43	50.0	59.77	58.82	75.0
SLC36A4	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	90.62
GPI	100.0	82.86	82.86	100.0	100.0	100.0	92.45	88.89	87.5
FTSJ2	26.09	8.33	25.0	11.11		23.53	13.64		18.52
ARRB2	5.26	3.57	6.67	1.2	2.35	7.81	2.49	2.56	1.71
MCCC2	69.18	44.59	71.75	54.59	62.29	55.15	73.83	80.65	66.32
CNOT8	100.0	100.0	100.0	100.0	100.0		100.0	100.0	100.0
TMEM39B	3.7	9.09	2.74	2.99	1.45	1.94	8.51	5.0	2.11
HECTD4	100.0	100.0	100.0	97.86	100.0	85.42	100.0	100.0	96.26
PNKP	25.0	4.0	21.88	17.26	17.86	31.67	14.15	11.29	11.76
HEXA	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
BCL3	87.1	100.0	95.24	91.03	93.75	89.9	80.0	89.47	96.88
GSK3B	100.0	100.0	100.0	100.0	96.43	100.0	100.0	100.0	100.0
PPOX	100.0	100.0	93.75	100.0	100.0	100.0	100.0	100.0	100.0
AFF1	41.43		48.15	54.35	47.83		73.08	45.0	84.21
PIKFYVE	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
ZNF2	0.0		0.0	7.14	0.0	0.0		8.33	5.56
SIK1	4.92	1.49	3.12	0.0	6.58	3.45	13.04	0.0	4.08
CORO7	100.0		93.55	85.71	100.0	87.5	90.48	91.18	100.0
CORO7-PAM16	100.0		93.55	85.71	100.0	87.5	90.48	91.18	100.0
RAB34	1.89	1.57		2.73	0.48	1.83	1.99	1.47	1.79
ANKHD1	83.48	75.0	78.57	88.06	88.54	88.82	84.24	86.6	81.82
KMT2B	95.0	98.72	97.3	96.62	98.48	97.83	97.94	95.59	97.59
WBP7	95.0	98.72	97.3	96.62	98.48	97.83	97.94	95.59	97.59
IARS	100.0	100.0	100.0	100.0	100.0	100.0	97.74	100.0	100.0
MAPK8IP3	0.0	0.0	0.0	0.0	3.17	0.0	3.12	0.64	4.55
RP11-645C24.2	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
PRMT5	100.0	100.0	100.0	86.67	100.0	100.0	100.0	100.0	100.0
CTD-2008A1.2	1.89	0.0	0.0	0.85	0.0	4.76	0.0	0.0	2.7
MED18	70.0		77.42	77.5	53.85		100.0		
FKBP15	2.27	2.22	1.39	1.82	1.02	0.0	3.28	1.41	2.5
SCAP	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
CDV3	61.92	72.46	64.24	64.86	70.18	75.65	60.49	64.86	64.18
DUSP12	0.0	0.0	0.0	1.74	0.0	0.0	0.0	0.0	0.0
FAM178A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DCP1B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.56
RPS27	0.0	0.0	0.0	0.0	0.07	0.0	0.13	0.0	0.0
DIP2C			0.0	0.0			0.0	0.0	0.0
FANCI	5.97	2.7	8.68	3.95	5.52	5.84	13.37	8.16	8.46
FAM160B2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VAMP4	98.4	95.83	100.0	97.1	100.0	95.0	94.87	97.98	97.22
CEP170P1	17.65			0.0		0.0	15.79	0.0	0.0
CD97	0.96	0.0	0.52	0.95	0.0	0.0	0.0		0.0
SLC25A14		0.0	0.0	2.86	0.0	0.0	0.0		0.0
CEP164	100.0			100.0		100.0	100.0	100.0	100.0
B4GALT6	7.69		0.0	0.0		0.0	0.0	12.5	13.33
CLN5	2.22	1.67	2.9	3.74	0.0	1.82	1.52	0.98	1.89
RPL13A	0.25	0.33	0.12	0.11	0.09	1.22	0.24	0.15	0.19
PATL1	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
ALDH7A1	0.0	0.0		0.0	0.0	0.0	2.5	0.0	0.0
WDR53	15.71	11.43	8.33	19.61	5.45	11.86	8.51	11.76	10.53
FASN	14.94	5.19	10.58	11.43	10.38	6.16	12.4	5.88	13.09
C12orf5	8.33	1.79	1.54	1.74	0.0	5.17	3.62	1.14	2.91
ZCCHC6	100.0	100.0	100.0	98.98	96.77	100.0	94.74	100.0	100.0
ANKRD11	2.63	5.66	2.5	9.57	10.77	4.55	7.89	7.55	1.69
SRPK2	0.0	0.0	0.0	2.86	0.0		2.08	1.92	0.0
PCCA	6.67	0.0	5.13	0.86	0.0	3.33	0.0	0.0	0.0
CNDP2	100.0	100.0	100.0	99.19	100.0	100.0	99.09	97.88	100.0
ZNF507	2.13	0.0	2.94	4.92	4.17	2.0	2.74	4.0	3.3
RHBDF2	6.6	1.12	1.92	4.4	1.47	2.02	0.0	1.22	0.0
WDR47	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
ELL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VWA8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UPF3A	93.02	79.69	86.46	81.67	85.87	73.81	91.22	89.76	93.67
LDLRAP1	100.0	100.0	100.0	100.0	100.0	100.0	100.0		100.0
NCOA1	100.0	100.0	100.0	92.86	100.0		100.0	100.0	100.0
AC062028.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADAM17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTMA	9.44	9.07	9.83	9.48	9.48	8.71	9.98	9.23	8.08
CHD3	8.49	2.62	7.96	3.69	2.57	5.26	8.9	6.25	2.73
TMEM161A	100.0	100.0	81.4	83.76	92.31	94.29	78.79	100.0	79.69
RNF213	97.98	100.0	100.0	97.75	96.3	97.52	100.0	98.41	100.0
CALCOCO1	92.0	74.07	64.0	85.71	46.43	58.62	82.35	75.44	60.53
SLC25A25	11.76	4.76	10.53	4.44	7.41	0.0	2.94	0.0	3.03
DDX56	6.58	0.0	4.18	5.86	5.12	3.3	5.49	4.95	5.53
KDM4B	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
CPSF2	97.83	97.99	100.0	100.0	100.0	96.92	98.96	100.0	97.19
SH3RF1	0.0	0.0	0.0	0.0	0.0	0.0	3.92	2.53	1.4
SAR1A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TAX1BP3	1.81	1.8	1.28	0.66	0.45	2.0	0.74	0.97	0.66
SEC24D	1.69	0.0	1.79	1.18	0.0	0.0	0.0	0.69	0.0
CENPT	0.95	5.75	4.71	0.6	2.04	1.63	4.92	1.0	0.93
TOB2	2.44	0.0	0.0	1.24	0.0	0.8	2.11	2.08	1.03
STX1A	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
MPP5	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
TMEM9	80.0	100.0	100.0	100.0	100.0	100.0		100.0	100.0
PCF11	1.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LTB4R	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C1orf109	95.65	100.0	88.57	91.07	91.67	100.0	88.89	100.0	100.0
PECR	67.5	47.06	89.29	60.75	85.29	82.35	53.85	35.29	56.67
FBL	1.96	0.88	2.38	0.64	0.0		0.65	5.56	0.47
ERCC2	95.71	100.0	100.0	96.18	100.0	100.0	100.0	96.6	96.1
KIAA0922	100.0	100.0		100.0		100.0	100.0		100.0
RPS20	100.0	100.0	91.38	69.57	100.0	100.0	100.0	81.25	100.0
CLASRP	85.84	92.16	81.88	83.73	91.33	86.71	90.85	91.92	90.97
PPP6R2	5.66	7.14	0.0	6.25	0.0	0.0	4.96	5.33	9.59
NXT1	3.53	1.85	0.7	2.72	1.43	5.68	2.01	2.33	1.92
B4GALT4	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	96.58
RAF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MED1	100.0	100.0	100.0	99.58	100.0	100.0	100.0	100.0	100.0
ATG2A	3.64	0.0	5.13	6.06	2.9	2.86	4.17	0.0	0.0
ELL	93.33		88.89	88.89	94.74	83.33	91.67	84.21	100.0
G3BP1	93.18	94.94	95.3	93.46	91.98	92.99	92.6	85.57	95.21
HIPK2	36.67		65.52		64.29	73.91	53.57	45.76	44.74
CEP135	0.0		0.0	0.0		0.0	0.0		0.0
AAK1	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
TRAPPC12	97.76	100.0	100.0	97.74	100.0	100.0	100.0	100.0	100.0
ZNF675	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMC6	10.24	4.89	13.18	12.33	13.43	17.24			7.36
PREP	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
DGKZ	92.62	98.18	88.89	93.22	97.87	97.09	95.51	98.18	97.86
MORC4	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0
MANBA	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
SLC35E2B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.59
BCR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TIMMDC1	97.74	99.43	99.05	100.0	99.7	99.07	99.25	100.0	99.06
ALG5	3.16	2.08	1.45	2.64	0.0	0.95	1.12	0.65	0.98
EXOC2	100.0	100.0	100.0	100.0	100.0	100.0	100.0	95.12	100.0
C15orf57	3.19	7.14	1.56	3.7	1.19	0.0	0.0	3.66	2.67
CCDC77	5.71	14.29	5.26	2.63	2.04	13.64	6.09	5.26	4.76
MFN2	1.42	0.49	1.95	1.56	0.0	1.48	0.4	0.0	0.66
GIN1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NDUFV1	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
RPL18A	1.4	0.61	0.6	0.26	0.35	1.02	1.08	0.35	0.88
