	NCIH1793_LUNG	MDAMB468_BREAST	SNU601_STOMACH	FTC133_THYROID	SKMEL30_SKIN	SUIT2_PANCREAS	PANC1_PANCREAS	NCIH1975_LUNG	FTC238_THYROID	OC314_OVARY
TRYPTANTHRIN	0.505595535221	-0.305999427327	-1.44898969312	-0.785859105343	0.893234839346	0.18303979701	0.96831721621	-0.856701443533	1.07579434197	0.60968684188
WYE-354	-1.43383548805	1.23810190688	-1.66455759452	1.19716386635	0.844442566755	-0.179002043649	1.10174392436	0.0725918299971	0.0987286604865	0.0387817838409
AY-9944	0.327540420069	0.541817592711	0.0449655059408	0.198905804805	0.324678373571	-0.241751614958	0.0914465335038	-0.0729297587338	0.0489837504856	0.259644342642
AZD1283	-0.161159176824	0.170843979918	0.242665527614	0.297479355118	0.649855398085	0.299300602975	0.083032780025	0.224855246745	0.584292504538	0.180499943624
PHTHALYLSULFACETAMIDE	-0.0255095680321	0.399929562361	0.0629077093951	-0.277810694232	0.267935544494	-0.233420177768	-0.226116483401	-0.102427037159	0.270179936069	-0.178351805171
PROXYFAN	-0.164695576946	0.404959420273	-0.583773121697	0.953486965456	-1.0553781202	-0.661465912015	0.0256857104733	-0.387532136172	0.695502358269	0.0426182563372
GAMMA-AMINOBUTYRIC-ACID	-1.12041268119	-0.325104037235	-0.400432836935	-0.619444519404	-0.541688477128	-0.720091021089	-0.837858651276	-0.235000714198	-0.743676743433	-0.974655661725
SODIUM-PICOSULFATE	0.094366975575	0.414100301208	-0.33966525437	0.176150843283	-0.196464426906	-0.41233130928	-1.14645925952	-0.011844601173	0.606196253422	-0.301784997974
LACTULOSE	-0.133927559707	0.608861268893	0.266726853047	0.525667872909	-0.228908218862	0.199888123641	0.273272622571	0.0503596361909	0.43918492218	0.0226321688467
CHOLINE	-0.227467712552	0.285781725641	0.0193123053945	0.111927336784	0.201271891534	-0.424193708015	0.146599214375	0.125784877485	0.658784253642	-0.110952900366
GALLIC-ACID	-0.925013232546	-0.510396686954	-0.0399799659963	-0.349041349167	0.101222253974	-0.409136394369	-0.379462226384	-0.463874424675	-0.626783222192	-0.389267816289
NVP-DPP728	0.23620997045	-0.0454810983667	0.0351699910079	-0.0585645757358	-0.166003249055	-0.329737927265	0.0537848887185	-0.0512858523115	0.107815446081	0.597522169849
ADEFOVIR	-0.314307341832	-0.533491151532	0.201712681025	-8.64616243174e-05	-0.61367628756		-0.2961264418	-0.234040974961	0.00757093602756	0.146571873941
TIQUIZIUM	0.456977347454	-0.402189194383	-0.841528903363	-0.684311305225	0.122055029466	-0.264203505862	0.0134740758208	-0.443088687717	0.412460901254	-0.145337301429
TRIAMCINOLONE		-0.32226199288	-0.81850355798	0.520829177257	-0.67763908556		-0.101738409196	-0.152160383865	-0.797877369925	
TRIAMCINOLONE	-0.40863239973	-0.206643502655	0.275836593297	0.388537617114	0.0144790561895	0.14326867051	-0.0501716284444	0.116932885682	1.00857087122	-0.264680276624
TOPIROXOSTAT	0.0588786556089	0.331375204173	0.449856865844	-0.0120463923564	0.0361729500349	-0.665041482872	0.0114582755085	-0.226157104547	0.0447035875818	-0.186367190532
DETOMIDINE	0.594864139541	0.0775094407417	0.351568693852	0.149604759868	-0.224779291369	0.0733966670242	-0.368550618688	-0.374275109389	0.26569500562	-0.0280748262406
VANDETANIB	-0.731536039618	-0.452571999188	-0.188914418468	0.472784926499	0.611788214767	-0.24048458899	-0.0798545462675	0.420520494766	0.679636279955	-0.93062102256
A205804	-0.605024836203	0.122717187839	0.369062648742	0.270960653017	1.30298635381	-0.616747423998	0.270673647264		1.21742885733	0.18529668793
AEG3482	-0.425829487649	-0.346538989251	0.349131058051	0.136522418588	0.27178585647	0.0189017171556	-0.248280867043		0.338297027099	-0.371303975178
CUDC-907	-3.41530277919	-4.24351034453	-5.77960946561	-3.2862843108	-4.56745204815		-2.56408990232	-3.55928544365	-3.64385524265	-3.87863431988
NAPHAZOLINE	0.259010691818	0.56911824478	0.00102121537398	-0.108598369452	0.18602864451	-0.0248137721128	-0.515481911649	0.217909063383	0.925714610291	0.170759127893
SB-200646	-0.612026006169	-0.533488258915	-0.765136079624	-0.526925965705	-0.286648411695	-0.511192962241	-0.381870672417	-0.409765396703	-0.0868901836399	-0.483974440377
DEQUALINIUM	-2.62069779065	-2.84688317668	-1.87558070834	-1.33857031714	0.564059080067	-0.575359674209	-0.94111198783	-1.03775720437	-1.25892515565	-1.90964225354
TIABENDAZOLE	0.278159122245	-0.129320891428	-0.514520234047	-0.0602795612457	0.0582718851785	-0.247952818466	0.425885150266	-0.0528152265881	0.111437205556	0.0473590117111
MOXONIDINE	-0.197068989654	0.0634257882101	-0.292350076944	0.0896329821832	-0.355712020198	0.276540731303	-0.278154243305	0.0228019290242	0.657574076186	0.0899543222702
3-DEAZANEPLANOCIN-A	1.14094427119	-1.24292360582	-0.818076465817	0.97452693999	0.815908375464	0.992750827324	0.373600239802	-0.31290719525	0.904523366499	0.0241324520091
3-DEAZANEPLANOCIN-A		-1.37282624638	-2.45700332458	1.02868119205	0.271618680959		0.28153109075	-0.678786893421	0.831285941706	
HYDROXYFASUDIL	-0.664775750448	0.0675241170609	-0.541789652875	-0.705119242512	-0.0562835441221	-0.769281345609	-0.213827421908	-0.105362611742	-0.473736935856	-0.568427035263
AZATADINE	0.239726685802	0.268744697677	0.831108648846	0.178546618013	-0.11519375889	-0.0272024623371	0.423021658797	0.13355374851	0.576428000698	0.17757121571
BREFELDIN-A	-3.03410316023	-4.25992985377	-5.09780515275	-0.241762093591	-3.35321275121	-1.97604968468	-0.796931609232	-4.86934289382	-3.12532120022	-4.93091062398
U-104	-0.174504619786	-0.133814818697	0.420236261788	0.674337669307	0.417115187628	-0.552207842151	0.509394824364	-0.347305452358	-0.0490056782436	-0.329691558244
ENTINOSTAT	-0.992021916957	-3.03315632956	-2.61039135414	-4.48315542477	-2.55933606578	-1.93735713283	0.294345417743	-2.79887070837	-3.0878285904	-1.09141855637
QUIPAZINE	0.0828866098031	-0.35753043716	0.0851856484516	0.408974510629	0.220049823734	-0.410030135397	0.00603783478142		-0.877159785805	0.00266772929165
NVP-BVU972	0.0147331959345	-3.22553685249	-0.0220394205459	-0.265797765598	0.433999991082	0.0762813081801	-0.236615123273	-0.0363793151857	-0.535402475188	0.391730290621
FLUSPIRILENE	0.571488062408	-1.49799233846	-0.525523216154	-0.676987778121	-0.184376707463	-0.449057719579	-0.230111723014	-0.214907135158	0.349264036868	-0.875905077049
UPF-1069	0.189892062191	0.54346069084	-0.605503475443	-0.360194221573	-0.281719230894	-0.194289270461	-1.0478288928	-0.078223014381	0.889568136698	-0.10377147782
MEBENDAZOLE	-0.651214724893	-4.61200939106	-3.93262549606	-1.04885084482	-0.00665473957039	-0.169569955934	-0.263593569431	-1.85135342443	-2.26279437988	-4.83954297872
FUROSEMIDE	-0.0759058167516	0.209577887272	0.19144717021	-0.360119000478	-0.244904126893	0.391064843238	-0.0198898267359	-0.160660404058	0.17598141815	-0.0710444687727
LY2090314	0.740292616153	-0.892640104392	-3.17836377076	-0.687866967192	1.8672915456	-3.09523166673	-0.359004747648	-1.09908165151	1.02590924826	-1.01687660772
4-PPBP	0.120907554484	-0.0875303272264	0.142279422262	-0.111367135195	-0.0736451942144	-0.546276099851	0.0249351887394	-0.335237607929	0.150485813571	-0.247279434859
GW-788388	0.0805533111206	-0.479507183601	0.045870350011	-0.273638122955	-1.04068716637	-0.838711247882	-0.247983326119	-0.56298892331	-0.674816034545	-0.351113055359
OXIPEROMIDE	-0.45942467893	-1.08087850132	-1.26004622693	-1.26310810662	0.562640829613	-0.434412573502	-0.243351469812	-0.682392463568	0.0764105914001	-0.121845938773
ENOXACIN	0.247879375578	-0.480917172407	-0.284896362661	0.315259990736	-0.0439711393105	0.0913169421565	-0.268266450307	-0.230586581677	0.772049434421	-0.131346373612
LY2157299	0.583534599875	0.434560174903	0.519046571018	0.513776692292	0.448919634665	0.135798560292	0.793930781358	-0.054396732052	-0.903522776191	0.399971469509
NNC-55-0396	0.174040423813	0.632312388241	0.112288609945	-0.317134776108	-0.0892192753231	0.160256211704	0.252254515694	0.390601043031	0.127645187057	0.174921051387
MENADIONE	0.0169328722197	-3.22287814226	-1.84996528053	-0.220427942507	-2.55843234894	-0.586743707401	-0.298928723066	-0.7742253912	-0.836685671295	-1.60435366066
A-674563	-3.58942765808	-3.92304166402	-3.96131702828	-3.93254781835	-3.09791726157	-3.49825378196	-2.77471379258		-3.116184555	-4.74302884744
OSTHOL	0.307288958843	0.284808640835	0.320477075648	0.42618824135	0.561085057461	0.0771397963991	0.377725429455	0.277197949897	-0.424201303111	-0.425848003989
MEPIROXOL	0.361718509732	0.656243220615	0.596576922872	0.834859811371	0.289616366775	-0.323406787209	0.22334605321	0.127706200731	0.886116985649	0.0621345542561
GLYCITEIN	0.101043859368	0.36140474375	0.0933829203896	0.187382895435	0.365437420623	-0.321039575401	0.340944814762	0.47702929225	0.462541238405	-0.00894942980867
PF-4981517	0.0711598208211	-0.857002640478	-0.927641279347	-0.947426371431	-0.385880291129	-0.961540501007	0.0702092247748	-0.895556643219	-0.230657540638	-1.41441693856
HEMATOXYLIN	0.070542311739	-0.502277660657	-0.202060913035	-0.0415997299558	-0.142188058375	0.0226328537423	0.0140806065621	-0.454224840466	-0.228707793079	-0.273798921207
CRIZOTINIB	0.133678613931	-0.0665525575472	-1.23844777811	-0.384470324586	1.13729565562	0.0742124236886	0.269280276591	-0.668619643903	0.553088767641	0.26043033373
WNT-C59	0.0561936482789	0.511732717046	0.0658981114189	-0.967426613848	0.625218813093	-0.0650467986989	0.149060384778	0.186293595886	-0.0277269092134	-0.177821091898
OLMESARTAN-MEDOXOMIL	-0.138807847761	0.328155281134	0.206154144356	0.4664004742	0.457162524826	-0.20735071949	-0.00876305507985	0.231131227802	1.00244498852	0.0819554551818
SCS	0.0703316042035	-2.04941300851	-1.74645153544	-0.253833366496	0.698204131877	-0.452234478078	0.167540645972	-0.117867522948	0.571774505907	0.193596620341
LONIDAMINE	0.315244407394	-0.30646173889	0.124176901489	-0.508885610718	0.302725038685	-0.100393055315	0.0560977563225	-0.202860362206	0.811001777336	0.246018674091
DOLASTATIN-10	-1.79464388881	-1.06100021006	-3.35541501423	-0.211282811541	-1.4791536317	-1.49145221763	-1.05892041783	-1.68301935955	-3.25519647768	-4.31204131989
EXO-1	-0.0369591511575	0.065408158495	-0.114977328446	-0.88722725091	-0.0817380370591	-0.210250793374	-0.635811752033	-0.121432965886	-0.213367033167	-0.68510945775
LY320135	-0.0170967175565	0.254463976224	0.333347826074	0.233998642344	0.687806669286	-0.392006271601	0.677003821206	0.0188514712923	0.206105505494	0.182224378136
BROMPERIDOL	0.0556846510726	-0.121418905741	-0.477478523852	0.22854334993	0.542496789276	0.166907427547	0.262567301427		0.437272802041	-0.222987211118
IXAZOMIB	-0.980522095024	-4.80783661936	-5.68117515973	-3.49025232215	-4.08665141216	-3.58916317867	-3.05583263556	-5.99729789926	-3.9566895457	-5.30876323834
PROCATEROL	0.591753674339	0.141860121413	0.123207318763	-0.158267020203	-0.148912996749	-0.0967307182016	0.406490978138	0.0179343394873	0.101904451953	0.120570830112
LEFLUNOMIDE	0.267738464169	-0.489919041442	-0.526657125371	0.406717788573	0.355582428861	-0.039470257964	0.240936626658	-0.127148902704	0.842690426742	0.0774804486241
SB-328437	-0.128866679752	0.28452426513	0.153665007772	-0.428768451453	-0.165254803094	-0.10898755663	0.221904453843	0.207376543243	0.562693821564	0.108698017901
BARNIDIPINE	-0.0608424002194	-0.213528016275	0.174489305066	0.0745526787926	-0.332926861104	-0.262542331161	0.36694888548	-0.345218928753	0.804506588758	-0.319443489995
PENTAGASTRIN	0.090701104931	-0.429691909027	0.044998137018	-0.728637786529	-0.687938551559	-0.21727444009	-0.280505721578	-0.43491825341	0.25792090778	-0.575129356756
PENTAGASTRIN	-0.1185809125	-0.150275972664	-0.62150022321	0.960651681641	0.181428834005	-0.369281115035	-0.150802185715		-0.307411468199	-0.535983297126
SB-590885	-0.362237618414	-0.42210744685	0.17218955111	-0.388175477056	-1.00873340503	0.245597742117	-0.0684598957935	-0.473502353537	0.987292713397	-0.335501174877
SUXIBUZONE	-0.135381807346	0.117079103404	-0.330215220505	-0.129124545652	0.579907475425	-0.604435443744	-0.134757348781		0.85524651293	-0.20506678633
N-[2-(PIPERIDINYLAMINO)ETHYL]-4-IODOBENZAMIDE	0.387438241839	-0.109480993064	-0.187445939521	0.0499320924596	0.45726859581	-0.0413060503041	0.355472214076	0.0233331099398	0.772948826969	0.0112176244714
SB-742457	0.363675916897	0.314887710294	0.740786905236	0.635148388985	0.291129808865	0.365369426257	-0.0571512411709	-0.0695561208204	0.508389018415	0.33262474973
FPL-64176	0.897451745789	0.0818095795377	-0.869052916598	0.160943466391	0.323440002445	-0.165674552975	-0.169705060713	0.0692171613881	-0.874942203302	0.288169048605
OXALIPLATIN		-1.20933260423	-2.93586071917	-0.350148060459	-0.268817718636		-0.617543700016	-1.95640096005	-0.909763146725	
OXALIPLATIN		-1.67685248776	-4.21606737076	0.658594947968	-1.95454172213		0.611000761483	-1.74604022164	-1.72072957752	
NITROFURAZONE	0.0157969815678	0.158347945841	-0.105061321238	0.0691963162204	-0.478840600538		-0.214903607182	-0.721342083724	0.295632650125	-0.230282403718
BROXURIDINE	0.596860252821	-0.0122789698107	-0.106382132174	0.339176196491	-0.900411925038	-0.194166751533	0.0840144767315	0.376367945246	1.74465577065	-0.271446321542
IDALOPIRDINE	0.020943744265	0.127445599872	-0.0340649091757	0.340776898845	0.337451078602	-0.205126776476	-0.271201452531	0.211049249535	-0.102527438424	-0.267632177549
PROXYMETACAINE	0.146537282759	0.416441189504	0.0387438074061	0.180408498889	-0.117849888123	-0.246750195382	0.592230466005	-0.094817543698	0.265706226813	-0.0210339791977
IOXAGLIC-ACID	0.288265015221	0.368855344039	0.375174399545	-0.276620869194	0.0300767033445	-0.580071634453	0.0658380052031	-0.0322336296583	0.935589193051	0.186560482385
ALBENDAZOLE	-0.960318383993	-3.74427390687	-4.37820569387	-1.60892624177	0.334071787	-2.01243655469	0.130966694352	-2.31522162519	0.931667093142	-2.49564810471
PIBENZIMOL	-0.243120229285	-1.00470121346	-0.342598194693	0.0870689964394	-0.296746389616	-0.570327120222	-0.605956243127		0.0562887104664	-0.353818376774
NIMORAZOLE	0.14914223255	0.263894525338	0.113246871958	-0.485025934841	0.586747112542	-0.0684790784263	0.27571533961	-0.144841246009	0.426555223983	-0.02279255737
DIBENZEPINE	0.154795986823	0.17690556393	0.183278344903	0.0448994537501	-0.370661032449	0.0492468247516	0.627525669706	0.284836335653	0.011685488988	-0.00176494889715
PF-573228	0.764901810224	0.619913576027	-0.884394001337	0.391985920969	0.599818596195	0.136352916694	0.778727747239	-0.182573695283	-0.61403800717	-0.0935853510267
DECITABINE	0.55545377246	-1.43889537312	-1.59480715041	-1.20725430635	-0.0807583255269	-1.23612106261	-0.4121957078	-1.77702445829	-1.24180131226	-2.53868456547
NVP-BHG712	0.456896828884	-2.10573988315	-1.97661245182	-0.0683123391626	-0.135015870674	0.240909770371	0.269082192273	0.101864850278	1.15764449506	-1.23827624679
METHOXYAMINE		0.183870486319	-1.11447141302	-0.178008164635	-0.0711693561277		-0.321391717314	0.235439413369	-0.20870857805	
ERYTHRITOL		-0.14742977766	-0.238612219457	0.334069755519	0.416405993638		-0.060368918379	-0.0466053705916	-0.214379733149	
ENZASTAURIN	0.115761270847	0.661194782679	-0.606622747085	0.0909234103722	0.50103615787	-0.464122649957	0.0118206541066	-0.431643632079	0.732328795082	0.176538782494
BENPERIDOL	0.321352786528	0.118292650473	-0.333429251844	0.715412987614	0.195895705102	-0.109647595138	0.0878099050345	0.177226823589	0.655422940528	-0.160284788006
ACETYL-FARNESYL-CYSTEINE	0.150233351215	0.35527861812	0.234748521175	0.581758704119	0.738306245389	0.284252633435	0.424538079394	0.18909230098	0.487669131134	0.303351026265
CYCLIZINE	0.581696510659	0.0984813651482	-0.6175126222	0.2039050991	0.267217520158	-0.0921638339898	0.0563906835861	-0.0520078639005	0.967642357358	0.272173318395
RI-1	0.0362495738571	0.23213053027	-0.258031745092	1.18091485772	0.280758332279	-0.460444113543	0.0980102489752	-0.0577595731112	0.403656763475	0.308663059641
CGM097	0.462388571088	-0.0954387848656	-0.0503046542444	0.31295977807	0.754953976815	0.860875575043	-0.120473722262	-0.124828383218	0.676195957365	-0.191050750482
BAVISANT	0.0889674789485	-0.176448859559	0.322454356915	-0.173825502828	0.265329855194	-0.31833185641	-0.535862607023	-0.217362110615	-0.932130370917	-0.212604176426
METFORMIN	0.181384104095	-0.552899599507	-0.300784839602	0.271669876935	0.66557428735	-0.186493462289	-0.0978656841193	-0.0640663162477	-0.614978968897	0.369997064087
INOSINE		-0.522042882708	-2.04451705488	0.286436530019	0.971232028192		0.600257641006	0.226805675632	0.643904010042	
INOSINE	-0.4540788293	-0.209816669509	-0.919946158782	-0.392317717253	0.569300429428	-0.797277747024	-0.446498480456	0.00697757823842	0.647371908367	-0.760277773384
XILOBAM	-0.29154226982	0.0549263118143	-0.70851444707	-0.677796912938	-0.192975638298	-0.7073336145	0.0395382949226	-0.951786027333	-0.754989720746	-0.247519142838
RO-10-5824	1.07431064532	-1.10388144859	0.452997117992	-0.227567470362		0.155424517765	-0.405678855524	0.176206581543	0.589337243539	0.0571537980527
THIAMPHENICOL	0.226196889993	0.5188236356	-0.408580702737	0.490930927991	0.806518536703	0.136655543933	0.294388206498	0.285512282161	0.869516091876	0.231632629387
UBP-302	-0.0656933283661	0.29893216094	0.139757995262	0.694602957073	0.280146617475	-0.003826397792	0.168957187625	-0.116383408048	-1.06720270024	0.196365697663
SILDENAFIL	-0.237470289974	0.353425333438	0.270479322237	0.447658803489	-0.194066692931	0.137662024694	0.0531669262139	-0.125607593066	0.288302469319	0.350144333045
RETINALDEHYDE	-0.145781281422	-0.131399072679	-0.650609450232	-0.635793892936	-0.002675531038	-0.457082986064	-0.232576424648	-0.386373616065	-1.23346210996	-0.422616774666
PHENOLSULFONPHTHALEIN	0.33490329359	0.0708415933494	0.469693630215	-0.204116944084	-0.419335700079	0.182702091743	0.030382113325		0.633722176926	0.193468416982
GABAZINE	-0.99191770772	-0.870285619613	-0.420095460499	-0.61704863425	-0.2799274933	-0.912324155367	-1.03651426397	-0.754191343494	-0.64860574282	0.0825326735061
GW-583340	0.60995538451	-0.092732003591	-0.687442383206	0.0661714669924	0.802920554561	-0.402806951781	0.182456251994	0.158944642808	0.398911415595	-0.0858769805968
RIVANICLINE	0.281329239167	-0.197192509671	0.353472611514	-0.281802961563	-0.0772315855312	-0.641232213843	-0.159125340335	-0.173764197158	-0.151069724958	0.0595695798706
NESBUVIR	-0.33231040843	-0.206544876165	0.344615194053	-0.599945867647	0.226511349999	-0.0164134820855	-0.740352866539	0.0872631402341	0.5915295763	-0.204783837775
CIS-9,TRANS-11-CONJUGATED-LINOLEIC-ACID	-0.137501525333	0.207233637526	-0.0287151697454	0.115908998224	0.198350949295	-0.217099999163	0.449794209874	0.0178401511475	-0.299466695159	0.0526816389615
ALPHA-METHYLHISTAMINE-DIHYDROBROMIDE-(R)-(-)	0.333806672193	0.264518620462	0.682739082029	-0.303227837204	-0.922343817195	0.206336250882	-0.324188840152	-0.300934025149	-0.511747239121	0.149878343128
CLOPIDOL	0.0379262822226	-0.152030458048	0.200715987313	0.328444376609	0.677762204864	0.0267820140258	0.602196130447		0.551665358974	0.01879346575
SODIUM-GUALENATE	-0.254706271052	0.235026455	0.511713715637	0.318315674769	0.559229263331	0.23704066042	0.180462390009	0.255980989212	0.307143478217	0.239194650996
IEM1754		0.309709319864	-0.569462216589	-0.147032203022	-1.13476286403		-0.432589805325	-0.271424170952	0.628922133322	
OTAMIXABAN	-0.321615909683	0.169337446742	0.545445917052	-0.103143758825	-0.220718244132	-0.174267804137	0.275527775949	-0.126980994787	0.626272860482	0.076431726195
URACIL	-0.352705326558	-0.00878152117769	0.0931589584556	-0.0298526176568	0.547912095434	-0.0385185563728	-0.711294675525	-0.297507966989	0.155822493435	-0.133459775675
AMIFAMPRIDINE	0.430457043551	0.166832674403	-0.117091391204	-0.144633274621	0.411408309075	0.120011662477	0.509853706384	0.044488599244	0.314051817085	0.183702304548
AMINOSALICYLATE	-0.317450995382	-0.392610835179	0.401787767335	0.0567071097993	-0.111804782298		-0.472581303778	0.296393727696	-0.388358350037	-0.215001366083
AMINOSALICYLATE		0.0230233525132	-0.225495102852	-0.332261793549	-0.693961143091		-0.498709880696	-0.0965268512104	-0.361058278765	
DPPE	0.284034693095	-0.597891280242	-0.527584874779	-0.151580247521	0.185263642814	-0.208134312183	-0.579498722477	-0.0846918668462	0.464653152259	-0.249613375963
TAK-285	-0.264633367878	-0.274269784263	-0.449066953393	-0.499558519743	0.0925279415976		-0.667385304557	-0.0882594583701	-1.09157904735	-0.714599631121
SILIBININ	0.12803673695	0.1684344278	0.410415916612	-0.0949968810124	0.192981201075	-0.309567727712	-0.061813698602		0.744910091068	0.0711182055211
GLIQUIDONE	0.179350422917	-0.329488543346	-0.262982736121	0.123746109087	0.171001084996		-0.497322580519	0.325603758885	0.71542784687	0.193846002826
TRICIRIBINE		0.117247026369	-0.515428449322	0.61326535863	0.42580752714		0.451703218109	-0.744295535463	1.26906395515	
TRICIRIBINE	0.691296583771	0.136224561463	-0.634316269238	1.25504445901	0.198025306888	-0.0385458243429	0.829943809892	-0.620801188443	1.19723225797	0.861750793443
ZAMIFENACIN	0.632305717914	0.0837788931374	-0.179222744574	0.00518134541802	0.226873597455	-0.0329909594762	0.470870939399		0.334329289338	4.237396971e-05
REPSOX	-0.131046243552	-1.17923819432	-0.0450088354791	-1.84897476587	0.0521186236661	-0.653423357116	-0.0527826525064		-1.5337143117	-0.554569626102
ERTEBEREL	-0.682668533341	-0.611184171091	0.100548054528	-0.380982129109	-0.0298563581926		0.137421546946	-0.117872074973	0.0471337029403	-0.113484083464
SB-258585	-0.0596768781689	-0.227971067686	-0.199085686881	0.229891988006	0.142820414542	-0.0211775466696	-0.647722837954	-0.0660422123271	-0.440288398276	-0.437880623425
N-ACETYL-D-GLUCOSAMINE	0.25234726336	0.566367920631	0.290710256684	0.172601556405	0.10574754873	0.0689984280611	0.267778992713	0.24725092492	-0.0968841184072	-0.417411523983
SGI-1776	-0.446818362505	0.0504229095897	-0.297967381736	-0.0683741373211	0.842672138806	-0.166202805048	0.00669185679701	-0.0914355213663	0.143028546607	-0.653716150402
RS-16566	-0.200732868407	0.387550023887	0.339912035897	-0.493320197867	-0.430831506005	0.231394574441	0.126101456743	-0.113158721953	-0.158739240055	0.0647618145643
RO-19-4605	-0.319608470983	-0.525769487572	-0.132677510717	0.409508059482	-0.905949048612	-0.22289717544	-0.902590966043	-0.768108238578	-0.370036641166	-0.524352157802
AZ191	-0.0339968883023	0.0884295743923	-0.483924945857	0.208849008639	0.151923743197	-0.10359285373	0.713730061949		1.31609332439	-0.536368357271
INC-280	0.339311097423	-0.917502901315	-0.451824148948	-0.884066595722	-0.167944605088		-0.218803168442	-0.454303476828	-0.0662945788205	-0.186573226737
TAUROCHOLATE	-0.0839672027888	0.300573465056	-0.0350857466626	0.423802241305	-0.0504511122415	0.0934925779648	0.115880230124	0.104617739855	-0.0108964134623	0.128537832708
AZILSARTAN	-0.286248968484	-0.495044336882	-0.490257580754	-1.31037796247	-0.606833396318	-0.571880716101	-0.880237726913	-0.239262814509	-0.39813041219	-0.450378698226
PHENACAINE	0.286704283434	-0.0544342024065	0.13562473015	0.144535762845	0.349887734573	-0.299230087816	-0.0608783744665	0.131947861692	0.342889769194	-0.100686809883
FOSFOMYCIN	-0.186087614356	-0.131060390705	0.0407556639658	0.0824786051985	-0.103836039365	-0.273122849021	0.701893443595	-0.145819385571	-0.361191009439	0.1387441826
EDROPHONIUM	-0.346126785639	0.572271805868	0.350676099793	0.376147639861	0.120290767867	-0.273656760682	0.52906248094	0.341476490353	1.16382375837	0.0287959932255
SALICYLAMIDE	0.59468224016	0.667022706839	0.230198639559	0.22724104415	0.746208596068	-0.131513148071	0.186174045185	0.128768291596	0.973335382497	0.197902245348
LEUCYLLEUCINE-METHYL-ESTER	0.481467772379	-0.262725433531	-0.438621378998	0.0493137452155	0.00439784012014	0.118146365519	-0.529145759475	-0.127362346997	-1.11627869553	0.00327846855203
MOXISYLYTE	-0.102864931647	0.308666613459	-0.422322759901	0.211159321611	-0.606915361516	-0.179276806389	0.0323494752858	-0.227374041206	0.167623032561	0.00912272753291
NSC-632839	-1.46455590641	-3.91896117025	-3.4962165541	-3.87991611165	-3.15173830656	-1.40273466502	-1.71733300566		-3.02856282019	-3.20218791186
SCH-58261	0.401203112269	-2.18483614213	-0.566559584772	-0.481590632564	0.722288187082	0.0232619404547	0.487195349232	0.0907965101346	0.228918740295	0.222073275381
DANTROLENE	0.127580934887	-0.602721641347	-0.207730556213	0.0029167783721	0.349997940324	-0.533023314118	-0.231671329606	0.0774595256713	0.239992619195	0.217694436897
4-MU-8C	-0.142883078984	0.121266726055	-0.394522410241	0.209854302556	0.0545583337846	-0.335338103899	-0.299385379084		-1.01868700546	-0.229439999146
ZOMEPIRAC	-0.309544332226	0.122811596281	-0.299671398897	-0.104441703381	-0.312506863678	0.333913753932	0.0960094575871	-0.0736361627289	-0.0608577222903	0.244393126611
TIDEGLUSIB		-0.718718959692	-0.0811976910866	-0.925173842692	0.0386082666325		-1.33556116186	-0.453038561461	-1.27490255828	
MAXACALCITOL	-0.0306083234221	-0.257414333253	-0.667194418347	0.393487288817	0.542170860086		0.237129813401	0.150228877726	-0.432410270854	-0.506642278718
TCS-359	0.191875501273	0.336888992607	0.0363567393159	0.262102264534	0.146560189543	0.0589424489011	0.531800839546		0.935119994179	0.0156303860703
VORINOSTAT		-2.13789000691	-1.42044476712	-1.81671804415	-1.77176153835		0.187312329303	-1.1762547268	-2.81605918607	
LINCOMYCIN	-0.111729333525	0.266296379073	-0.0246182528456	0.0241577194816	0.322967920637		-0.0522798497569	-0.0887560438258	0.826535076398	-0.255255146236
CX-4945	0.49477549409	0.129061939529	-2.26777824525	0.368226522719	0.0607601182379		0.251412064789	-0.195665153079	0.625987329492	-0.270221457674
TANESPIMYCIN		-0.572634683245	-5.92210825783	-1.41624851367	-0.10294088872		0.640789825769	-2.3388277143	-3.3380221879	
TACRINE	-0.154581282522	-0.506343572991	-0.146717324745	0.0942468363188	0.130539813994		-0.449583017258	-0.231588730868	-0.17625599798	-0.328063257745
NILOTINIB	-0.331817496774	-0.145219303291	0.0404895241831	-0.612519916845	-0.0561337699935		-0.63641465561	-0.370454568059	-0.376451837856	0.044226091791
AC-264613	-0.133375231044	0.508534013826	-0.274119595873	-1.04078816976	0.195236447355	0.21112659005	-0.0928096433803	-0.163095459991	0.118714012368	-0.142455411038
CK-636	-0.091001183423	0.538289025922	-0.243896958914	-0.502619821681	0.0231190201001	0.0611408239365	-0.194034448396	-0.136349342318	0.245790397527	-0.0819372854889
GASTRODIN	-0.344083306678	-0.27053341689	-1.20029650812	0.389977600748	-0.0363477701137	-0.682346468521	-0.566300347317	-0.722294976536	-1.1931328497	-0.778418637744
EIT-HYDROBROMIDE	-0.0143833130514	0.805447449533	0.487370093206	0.684434726246	0.180541779057	0.307233909405	0.264407301744	0.178113457838	0.780092235032	-0.187065401715
NKP-1339	0.273127569371	-0.0723168060665	-0.943721190286	-0.5031447911	-0.169912935732	0.0527134898944	0.133872727648	-0.118408949901	0.098000316718	-0.0255888422766
CAPTAMINE		-1.36131755914	-0.37296397344	-0.808737863474	-0.405355687308		-1.27087738571	-0.546270467488	-0.667439333537	
